Age_at_enrollment,Admission_grade,pass_rate_sem1,pass_rate_sem2,finance_risk,drop_score,risk_level,shap_feat,shap_val
19,120.0,0.16666666666666666,0.0,0,0.8896460039350382,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Fathers_qualification_3"", ""num__Curricular_units_2nd_sem_evaluations""]","[1.43842794418387, 0.9892492439322105, 0.739350662748655, -0.43626709976270756, -0.40961849739056055]"
30,140.0,0.16666666666666666,0.0,1,0.9981273496505064,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Application_mode_7"", ""num__Curricular_units_1st_sem_approved""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.7471132461126765, 0.739350662748655]"
29,130.0,0.0,0.0,0,0.9576484489899729,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade"", ""num__Curricular_units_2nd_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058, 0.3675768098841127]"
18,130.4,0.2,0.6,1,0.9073425787353201,Red,"[""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_without_evaluations""]","[1.3171779098034833, 0.739350662748655, -0.26962567547366234, 0.2600728970534313, -0.23156643831986773]"
18,116.1,0.8,1.0,0,0.12422225063852693,No-risk,"[""num__pass_rate_sem2"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.8711820611611606, -0.35996963060907333, -0.30896765785513813, -0.26962567547366234, -0.22925552338684446]"
22,130.0,0.5,0.8571428571428571,0,0.24705819841437154,No-risk,"[""num__Curricular_units_1st_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Application_mode_44"", ""cat__Course_9003""]","[0.8624374451219388, -0.541237774683299, -0.469103449825348, -0.38522250363967914, -0.3423986791228612]"
27,124.3,0.0,0.0,1,0.9940343450598579,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058]"
20,125.0,0.6666666666666666,0.8333333333333334,0,0.45970606989379853,Yellow,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""bin__Gender_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_grade""]","[-0.4862470602703223, -0.30896765785513813, 0.2280876536307362, -0.2260446675324216, 0.22007879158061475]"
42,110.0,0.9166666666666666,0.9090909090909091,0,0.13913416023142533,No-risk,"[""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled"", ""cat__Course_8014""]","[-1.5216605383175685, -1.4413385789970536, 1.33211101050849, 1.299114632525452, -0.6734548248977921]"
21,115.0,1.0,1.0,1,0.24266477549567017,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_enrolled""]","[-1.9274561435829065, -1.7477616584241904, 1.5990671248388488, 1.3171779098034833, 1.299114632525452]"
23,129.6,0.8571428571428571,0.875,0,0.2064139519276158,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__pass_rate_sem2"", ""bin__Educational_special_needs_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[-0.7121622321182745, -0.5824808104930319, 0.5599812995905877, 0.5312426675174139, -0.4613765001806311]"
21,128.8,0.4166666666666667,0.3333333333333333,0,0.961237934305332,Red,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled"", ""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""cat__Fathers_qualification_38""]","[1.5990671248388488, 1.299114632525452, 0.668557942402193, -0.30896765785513813, -0.275972859945078]"
19,144.2,0.0,0.0,0,0.20767943216072238,No-risk,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""cat__Mothers_qualification_4"", ""num__Curricular_units_2nd_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, -1.2296102761534229, 0.9892492439322105]"
40,134.0,1.0,0.6666666666666666,0,0.25052985308537185,No-risk,"[""cat__Course_9238"", ""num__Curricular_units_1st_sem_approved"", ""num__Age_at_enrollment"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1""]","[-0.6019999562254851, -0.39115493778445665, 0.38959650174979293, -0.35996963060907333, -0.30896765785513813]"
22,112.0,0.5555555555555556,0.7777777777777778,0,0.35782285411963327,No-risk,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_enrolled"", ""num__pass_rate_sem2"", ""bin__finance_risk_1""]","[0.7981987818477726, -0.7121622321182745, 0.6440988514201822, -0.3579353933067094, -0.30896765785513813]"
19,128.8,0.8571428571428571,0.8571428571428571,0,0.13660392254981987,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9500"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1""]","[-0.541237774683299, -0.469103449825348, -0.4613765001806311, -0.39115493778445665, -0.30896765785513813]"
24,134.0,1.0,0.8,0,0.12187499278373937,No-risk,"[""num__pass_rate_sem2"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19"", ""num__Curricular_units_2nd_sem_enrolled""]","[-0.40926006009215465, -0.35996963060907333, -0.30896765785513813, -0.2762306234738683, -0.26962567547366234]"
21,125.0,0.8333333333333334,0.3333333333333333,0,0.6931023614486994,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9254"", ""bin__finance_risk_1"", ""bin__Gender_1""]","[0.668557942402193, 0.5031316793463577, 0.3364076526958035, -0.30896765785513813, 0.2280876536307362]"
18,123.2,1.0,1.0,0,0.148271493844956,No-risk,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled"", ""bin__Gender_1""]","[-0.8711820611611606, -0.30896765785513813, -0.26962567547366234, -0.22925552338684446, 0.2280876536307362]"
18,118.4,0.0,0.4,0,0.643994388150649,Yellow,"[""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_without_evaluations""]","[0.9654517828552774, -0.5926392311726058, 0.5145839420458576, 0.5031316793463577, -0.4715316593767254]"
24,116.2,0.8333333333333334,0.8333333333333334,0,0.33636783506433804,No-risk,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""bin__Gender_1"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Application_mode_51""]","[-0.4862470602703223, -0.30896765785513813, 0.2280876536307362, -0.2260446675324216, 0.2003661908720546]"
28,123.0,0.6,1.0,0,0.19411136956968772,No-risk,"[""num__pass_rate_sem2"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled""]","[-0.8711820611611606, -0.35996963060907333, -0.30896765785513813, 0.2871484225354103, -0.26962567547366234]"
19,113.5,0.8333333333333334,1.0,0,0.08711427455625595,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19""]","[-0.8711820611611606, -0.469103449825348, -0.35996963060907333, -0.30896765785513813, -0.2762306234738683]"
28,125.0,1.0,0.6666666666666666,0,0.22728322892779818,No-risk,"[""cat__Fathers_qualification_3"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_grade"", ""num__Curricular_units_2nd_sem_grade""]","[-0.43626709976270756, -0.39115493778445665, -0.30896765785513813, 0.2302632279559684, -0.20567087433312203]"
18,134.8,0.0,0.0,0,0.9920504098513975,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_9853"", ""cat__Mothers_qualification_12""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, 0.7323010328262937, 0.7307771238254791]"
19,149.9,0.0,0.0,1,0.7975214134874475,Red,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 1.3171779098034833, 0.9892492439322105]"
19,119.8,1.0,1.0,0,0.03263500264056857,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[-0.9552210144112008, -0.8711820611611606, -0.8433571779977013, 0.5312426675174139, -0.4613765001806311]"
21,125.0,0.0,0.8,0,0.4335017323198822,Yellow,"[""num__Curricular_units_1st_sem_approved"", ""cat__Course_9130"", ""num__Curricular_units_1st_sem_grade"", ""cat__Fathers_qualification_3"", ""num__pass_rate_sem2""]","[0.9654517828552774, 0.9051435145878933, -0.5926392311726058, -0.43626709976270756, -0.40926006009215465]"
18,135.1,0.0,0.0,1,0.9933785860957167,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058]"
19,138.3,1.0,1.0,0,0.07290297032798727,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_grade""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, -0.30896765785513813, 0.2438424764564399]"
19,122.5,0.875,0.875,0,0.1379665674972254,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[-0.7121622321182745, -0.6172560578910791, -0.5824808104930319, 0.5312426675174139, -0.4613765001806311]"
20,148.0,0.8333333333333334,1.0,0,0.1073950745285266,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2""]","[-1.9274561435829065, 1.5990671248388488, 1.299114632525452, -1.295559418210946, -0.8711820611611606]"
18,126.2,1.0,0.8333333333333334,0,0.2199238391632559,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9773"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved""]","[-0.4862470602703223, 0.4229539019535702, -0.39115493778445665, -0.30896765785513813, -0.2260446675324216]"
20,129.8,0.8571428571428571,0.8571428571428571,0,0.1334388012745163,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9500"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1""]","[-0.541237774683299, -0.469103449825348, -0.4613765001806311, -0.39115493778445665, -0.30896765785513813]"
26,104.0,0.2,0.0,0,0.8917855273242639,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_without_evaluations"", ""num__Curricular_units_2nd_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.739350662748655, -0.4715316593767254, 0.3675768098841127]"
18,126.7,1.0,1.0,0,0.07683432527396143,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[-0.9552210144112008, -0.8711820611611606, -0.6172560578910791, 0.5312426675174139, -0.4613765001806311]"
58,120.0,0.8333333333333334,0.8333333333333334,0,0.23413180631555042,No-risk,"[""num__Age_at_enrollment"", ""cat__Course_8014"", ""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved""]","[0.8006596337249554, -0.6734548248977921, -0.4862470602703223, -0.30896765785513813, -0.2260446675324216]"
18,124.6,1.0,1.0,0,0.034748092716744,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[-0.9552210144112008, -0.8711820611611606, -0.6172560578910791, 0.5312426675174139, -0.4613765001806311]"
20,130.0,0.8333333333333334,0.6666666666666666,0,0.15959455565608902,No-risk,"[""num__Curricular_units_2nd_sem_evaluations"", ""cat__Application_mode_44"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved"", ""cat__Mothers_qualification_1""]","[-0.40961849739056055, -0.38522250363967914, -0.30896765785513813, -0.16505381767783434, -0.14485004580613295]"
20,127.3,0.0,0.0,0,0.9696753088482911,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade"", ""cat__Course_9991""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058, 0.44250946148878934]"
29,122.0,0.8666666666666667,1.0,0,0.19717054623970545,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_enrolled"", ""num__pass_rate_sem2""]","[-2.4135737081687596, 2.1329793534995662, -1.973862778530813, 1.9541304136307218, -0.8711820611611606]"
27,125.1,0.0,0.0,1,0.992260157968129,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Application_mode_7""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.9654517828552774, 0.7471132461126765]"
21,110.0,1.0,1.0,0,0.028667942471232583,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, -0.35996963060907333, -0.30896765785513813]"
20,129.8,1.0,1.0,0,0.026346831039501112,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9238"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1""]","[-0.8711820611611606, -0.6019999562254851, -0.469103449825348, -0.39115493778445665, -0.35996963060907333]"
19,114.9,1.0,0.8333333333333334,0,0.04436161967171982,No-risk,"[""cat__Course_9238"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1""]","[-0.6019999562254851, -0.4862470602703223, -0.39115493778445665, -0.35996963060907333, -0.30896765785513813]"
22,125.6,0.8571428571428571,0.75,0,0.10298945834206452,No-risk,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9500"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1""]","[0.5312426675174139, -0.469103449825348, -0.4613765001806311, -0.39115493778445665, -0.35996963060907333]"
19,125.1,1.0,1.0,0,0.07062691480840116,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1"", ""cat__Application_mode_18""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, -0.35996963060907333, 0.33326298455946124]"
19,115.7,0.5,0.0,1,0.995995449313629,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9773"", ""num__Curricular_units_2nd_sem_grade""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.4229539019535702, 0.3675768098841127]"
23,112.6,0.8333333333333334,0.8333333333333334,0,0.2858163575832816,No-risk,"[""cat__Course_9853"", ""num__pass_rate_sem2"", ""cat__Fathers_qualification_3"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved""]","[0.7323010328262937, -0.4862470602703223, -0.43626709976270756, -0.30896765785513813, -0.2260446675324216]"
18,127.2,1.0,0.8333333333333334,0,0.1500516701674567,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9773"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1""]","[-0.4862470602703223, 0.4229539019535702, -0.39115493778445665, -0.35996963060907333, -0.30896765785513813]"
19,140.0,0.0,0.0,0,0.9810906982266918,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_9130"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, 0.9051435145878933, -0.5926392311726058]"
20,140.0,0.8333333333333334,0.8333333333333334,0,0.11412872507193518,No-risk,"[""num__pass_rate_sem2"", ""cat__Application_mode_44"", ""cat__Course_9003"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved""]","[-0.4862470602703223, -0.38522250363967914, -0.3423986791228612, -0.30896765785513813, -0.2260446675324216]"
19,120.4,1.0,1.0,0,0.024215987593704198,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9238"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1""]","[-0.8711820611611606, -0.6019999562254851, -0.469103449825348, -0.39115493778445665, -0.35996963060907333]"
26,100.0,0.0,0.0,1,0.9900629325795854,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058]"
18,113.5,1.0,1.0,0,0.025406865151624262,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9238"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1""]","[-0.8711820611611606, -0.6019999562254851, -0.469103449825348, -0.39115493778445665, -0.35996963060907333]"
29,132.1,0.8,0.4,1,0.8103249757010578,Red,"[""bin__finance_risk_1"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[1.3171779098034833, 0.5145839420458576, 0.5031316793463577, -0.26962567547366234, -0.22925552338684446]"
